crop_type,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Mango,37.3975,46.3894,66.9812,290.1349,98.7189,23.4389,23.1386
Mango,2.555,54.0969,103.1677,10.7126,55.0735,66.2541,36.4885
Mango,13.3565,41.965,116.8045,204.0661,56.4885,43.0559,24.3217
Mango,1.2452,35.1398,165.1715,13.2881,13.2683,49.8572,6.6152
Mango,15.2416,70.7287,185.8771,234.6169,96.0874,38.8629,37.3423
Mango,-3.0169,80.0688,177.3407,114.2851,25.681,31.0153,7.965
Mango,8.6275,88.6561,82.6383,28.7296,58.4507,61.1044,35.7159
Mango,15.0368,23.9797,239.8687,170.414,45.6107,31.2824,14.2681
Mango,18.9083,84.057,203.831,84.0361,47.4026,57.7495,27.3748
Mango,22.1848,32.9321,63.1456,197.8722,67.897,49.1118,33.3454
Mango,8.7496,48.4603,47.6303,197.4524,69.588,47.3013,32.916
Mango,21.1521,91.1299,76.0511,211.5022,23.886,45.2431,10.8068
Mango,20.4502,50.9053,109.1104,297.7395,54.9628,41.5226,22.822
Mango,10.8089,27.7357,204.3411,116.0093,81.143,39.0899,31.7187
Mango,36.51,24.3882,187.0286,139.5946,49.8958,26.4806,13.2127
Mango,22.2821,52.5685,204.4478,241.3835,24.9224,40.9824,10.2138
Mango,11.6135,78.6405,65.9978,173.511,38.1895,49.3095,18.831
Mango,42.3669,99.7485,142.8372,11.1772,29.1142,40.1819,11.6986
Mango,37.2556,80.8668,68.6965,252.9236,21.3236,25.4256,5.4216
Mango,44.1294,88.9311,27.0565,15.4496,43.9823,52.0972,22.9136
Mango,29.6117,77.3049,164.5233,51.246,58.6843,58.9647,34.603
Mango,13.9111,90.5892,35.1764,30.624,16.5476,69.9911,11.5819
Mango,9.043,16.8664,160.5798,23.3781,64.3441,48.9317,31.4847
Mango,28.1659,93.6938,155.8635,7.7055,99.3722,59.7291,59.3541
Mango,44.0408,45.6766,194.6494,16.5083,96.7712,45.9411,44.4578
Mango,26.3358,92.9453,34.3536,132.7318,84.6256,53.2664,45.077
Mango,39.0807,16.816,188.2518,75.8557,33.9707,29.0726,9.8762
Mango,11.4552,74.3719,239.8271,37.9611,12.0167,57.6799,6.9312
Mango,15.3477,76.212,204.3991,197.6117,85.0188,40.3176,34.2775
Mango,40.3138,99.722,180.6831,67.8336,15.0148,31.1328,4.6745
Mango,32.8433,79.197,159.2575,5.6847,28.5065,61.3962,17.5019
Mango,44.0705,44.4316,101.8058,125.5259,59.0008,36.3578,21.4514
Mango,33.7382,60.1524,175.5895,93.1299,26.054,55.4213,14.4395
Mango,17.4258,42.9896,174.0786,95.5813,85.0409,60.1423,51.1455
Mango,21.5534,27.6417,151.9281,133.581,79.9444,49.7654,39.7846
Mango,40.0258,32.3652,191.3105,200.6742,78.0193,16.7457,13.0649
Mango,22.5823,29.9809,108.2546,184.9437,83.4515,45.4897,37.9619
Mango,7.7699,59.3934,29.9794,281.1785,29.7732,40.4454,12.0419
Mango,16.781,91.5545,134.6172,155.315,75.6003,46.2933,34.9979
Mango,20.8158,92.1454,64.3454,141.771,41.9753,56.5351,23.7308
Mango,-0.164,14.9287,92.8795,64.0243,70.016,36.2335,25.3693
Mango,32.1881,17.1909,5.1622,226.6144,20.982,29.5646,6.2032
Mango,0.4677,32.0607,92.487,42.2327,73.5028,48.8577,35.9118
Mango,15.2459,32.9554,194.3035,147.3399,97.4897,43.1275,42.0448
Mango,35.2311,18.54,130.7106,126.3967,13.924,31.5763,4.3967
Mango,18.3785,44.9617,3.3423,197.4903,18.4446,60.6441,11.1856
Mango,37.1008,62.8953,113.2927,275.2864,21.1273,27.675,5.847
Mango,12.0941,62.0346,70.6569,283.9787,48.7508,41.2462,20.1078
Mango,42.8818,58.9087,115.1346,50.3398,36.1702,55.2344,19.9784
Mango,5.4734,40.4805,97.7216,78.5452,82.6228,53.2088,43.9626
Mango,-3.0868,73.581,223.743,243.4906,52.6409,11.0823,5.8338
Mango,38.6213,84.3836,10.8414,155.4839,53.6084,41.2727,22.1256
Mango,32.6101,41.1647,164.3775,135.9104,74.5334,41.9134,31.2395
Mango,6.5992,17.6982,204.3954,213.1876,42.5772,14.4383,6.1474
Mango,44.2371,36.6697,230.258,180.5775,41.7887,13.7431,5.7431
Mango,20.114,22.3632,43.4551,291.2142,78.1234,33.8862,26.4731
Mango,42.5533,52.0623,127.9818,175.1924,80.2038,32.4498,26.026
Mango,20.2514,24.0342,11.4179,139.7921,11.2959,59.8331,6.7587
Mango,18.5937,51.656,120.3049,162.8452,22.9411,60.0893,13.7852
Mango,17.4569,29.8903,30.9845,242.5619,29.1788,43.0304,12.5558
Mango,11.7438,76.4858,201.2573,183.8025,41.644,38.1787,15.8991
Mango,21.6851,12.4811,28.2149,194.1144,36.2303,42.8441,15.5226
Mango,17.6277,59.9272,123.6759,291.4317,70.1668,43.508,30.5282
Mango,-3.1627,25.2539,125.542,185.5186,84.5322,16.9606,14.3372
Mango,8.0218,10.0893,233.2245,114.0856,27.2878,24.9,6.7947
Mango,5.6561,88.228,157.5404,207.3978,60.6682,24.9605,15.1431
Mango,38.3718,70.4375,69.7938,197.8378,43.1035,37.4759,16.1534
Mango,24.9435,18.9049,58.551,4.1543,55.52,68.213,37.8719
Mango,33.1842,69.7665,31.6513,140.1988,65.8682,55.7338,36.7109
Mango,42.8413,65.0483,181.807,222.8711,90.424,22.0911,19.9756
Mango,27.202,52.6021,166.0908,149.7124,27.3063,51.9146,14.176
Mango,44.1305,47.7332,146.7606,233.8863,17.8306,18.0862,3.2249
Mango,10.5882,89.8363,10.7609,135.2651,66.4491,52.6371,34.9768
Mango,4.3134,32.0633,183.3161,294.9965,45.4718,8.2929,3.7709
Mango,15.1655,45.8479,154.4111,87.8675,24.6612,61.5895,15.1887
Mango,18.54,39.6204,231.3694,27.6368,20.5378,65.4031,13.4324
Mango,39.7681,79.4081,141.3413,129.0035,60.3019,35.9164,21.6583
Mango,22.997,92.4819,73.6445,162.5127,37.0424,49.8942,18.482
Mango,9.609,86.4804,92.1834,104.7281,99.7684,51.2068,51.0882
Mango,32.1317,81.7934,43.0259,72.6843,46.5311,60.2005,28.012
Mango,20.2916,98.8111,173.7765,201.6176,29.1058,36.0998,10.5071
Mango,3.1066,72.743,170.1455,113.1375,66.5964,42.7741,28.486
Mango,23.841,77.5948,48.9554,189.4106,31.9829,54.2654,17.3557
Mango,40.5697,98.4522,38.8789,233.7214,54.4677,17.9217,9.7615
Mango,37.1311,10.6292,19.4042,228.3008,53.4319,18.9598,10.1306
Mango,24.3405,67.0644,218.9622,112.5928,50.8202,56.8533,28.893
Mango,13.8542,76.5074,56.7037,170.3695,81.6477,54.2796,44.318
Mango,-0.6511,92.6044,83.2551,134.8975,29.4952,32.0215,9.4448
Mango,18.4824,89.546,68.0406,261.2416,91.3877,38.7765,35.4369
Mango,32.604,85.7765,99.8563,263.6275,81.2206,24.4544,19.862
Mango,13.0137,95.1212,171.6577,103.1225,39.981,44.8548,17.9334
Mango,6.7723,58.3641,209.0724,27.5212,26.2542,62.4549,16.3971
Mango,41.569,10.6228,44.6411,50.2747,35.1582,38.3161,13.4712
Mango,36.0778,10.9949,165.0526,110.1005,39.9373,26.4848,10.5773
Mango,26.9138,59.0175,85.2624,169.275,60.124,59,35.4731
Mango,1.8392,49.1745,235.346,197.0361,14.1731,24.4112,3.4598
Mango,2.2454,50.6121,72.4417,99.4113,92.2923,53.2935,49.1858
Mango,0.161,46.0364,2.7191,200.2497,18.8807,38.9564,7.3553
Mango,25.8148,92.5953,124.238,281.322,35.1346,24.5872,8.6386
Mango,0.7781,42.3253,37.0247,195.6042,19.8359,35.7938,7.1
Mango,37.1314,87.0604,11.6342,47.5696,33.1006,57.846,19.1473
Mango,44.6483,91.2578,167.8863,173.9007,85.3906,15.2772,13.0453
Mango,13.3174,54.9552,176.01,162.5687,65.3658,50.9924,33.3316
Mango,17.6835,50.2244,111.1071,261.21,30.4591,44.2623,13.4819
Mango,30.5834,78.4919,162.7756,105.0909,88.4583,49.2684,43.5819
Mango,41.8577,73.7174,129.6392,126.8837,82.0641,37.5084,30.7809
Mango,39.7047,39.5682,151.5225,179.5977,77.8284,27.077,21.0736
Mango,-2.1204,19.2293,143.6122,157.3276,86.2869,17.9821,15.5162
Mango,3.4536,33.8367,160.1316,215.705,65.7685,21.8964,14.4009
Mango,32.7299,21.7926,48.7117,12.1167,55.1294,59.906,33.0258
Mango,29.4447,36.5259,65.2209,169.0548,43.6542,46.3535,20.2352
Mango,1.6609,33.5639,106.1512,36.5016,30.1388,50.8078,15.3128
Mango,20.1032,67.394,107.6246,94.5627,60.167,73.3847,44.1534
Mango,34.0407,95.9046,186.0844,198.4881,90.0543,20.5388,18.4961
Mango,5.939,71.7169,88.8071,47.2243,63.4584,63.0802,40.0296
Mango,38.5644,93.3984,39.8387,92.6526,92.7646,43.9385,40.7594
Mango,-2.3514,80.5719,61.1004,210.9019,42.1226,26.369,11.1073
Mango,34.1098,75.509,52.3213,195.2416,72.5624,41.8419,30.3615
Mango,25.7909,47.2656,175.8667,27.3119,68.3799,68.5175,46.8522
Mango,10.76,39.2315,113.4112,173.1805,70.339,43.4777,30.5818
Mango,31.0466,86.165,170.3627,44.1763,68.0538,53.4061,36.3449
Mango,34.1183,91.4854,100.4765,75.6814,29.9489,47.925,14.353
Mango,41.6949,50.6694,213.6468,137.7634,22.9232,31.5445,7.231
Mango,13.3887,10.8157,236.0614,32.804,98.0765,43.6688,42.8289
Mango,29.3008,81.3278,161.0924,298.0941,14.0766,20.5736,2.8961
Mango,25.1308,35.6562,207.4512,49.6109,52.0963,57.6334,30.0249
Mango,21.2603,10.8899,122.3961,234.3938,48.2572,28.9818,13.9858
Mango,39.5208,82.449,224.3744,248.9517,42.4017,10.0578,4.2647
Mango,-4.8416,56.5673,199.7492,298.3392,80.3785,7.7429,6.2236
Mango,9.1056,71.669,238.0351,128.596,77.0815,42.76,32.9601
Mango,21.9139,92.3221,149.9194,262.2284,91.4702,30.2145,27.6373
Mango,3.9147,58.7056,187.2304,287.2618,45.5939,21.9827,10.0228
Mango,40.3933,55.2875,130.7455,51.8682,60.7762,54.9319,33.3855
Mango,27.3798,36.1596,62.9297,143.8308,90.3076,52.6151,47.5154
Mango,18.8941,37.4674,85.7865,18.0032,99.4463,77.8433,77.4123
Mango,35.7351,81.6888,214.6673,186.2172,97.2365,25.1675,24.472
Mango,17.5443,50.4126,14.3716,174.4218,74.6059,64.9465,48.4539
Mango,22.9327,24.7174,142.3637,61.2379,22.8905,58.2647,13.3371
Mango,-4.8625,18.5076,90.0237,239.3708,12.0867,6.3113,0.7628
Mango,13.285,52.5628,93.4195,11.1806,84.2697,79.0728,66.6344
Mango,1.9395,51.846,212.4125,241.8682,85.6848,20.9772,17.9742
Mango,29.4844,68.8112,205.0635,7.9936,77.1725,66.6089,51.4038
Mango,18.9513,52.3961,144.1233,197.0486,35.1931,53.8525,18.9524
Mango,10.0879,22.9128,66.2276,23.6309,67.5836,60.719,41.0361
Mango,18.3916,55.7023,114.6341,75.3677,38.4624,75.4452,29.018
Mango,5.4815,91.611,98.5821,216.574,50.5583,26.3996,13.3472
Mango,41.2543,24.3497,85.5147,84.1214,44.4192,37.2103,16.5285
Mango,-2.3014,72.0779,25.5658,153.3522,92.2276,42.1513,38.8752
Mango,38.2709,63.4473,130.8042,274.5745,31.0742,24.7008,7.6756
Mango,20.5679,77.3727,73.1377,14.8903,61.985,82.5476,51.1671
Mango,25.9473,23.554,158.9331,243.3239,42.4883,25.427,10.8035
Mango,10.1303,94.7445,77.2897,19.5816,69.6764,61.6637,42.965
Mango,43.3349,65.887,104.0481,38.0385,60.8107,55.025,33.4611
Mango,9.0925,86.2364,13.5141,35.7957,93.158,67.3424,62.7348
Mango,24.4439,32.1946,238.2166,298.2307,19.1451,16.9727,3.2494
Mango,44.6708,76.5472,122.3189,54.0559,29.8577,44.2275,13.2053
Mango,39.0547,80.2928,6.7928,269.0286,78.9713,26.0902,20.6038
Mango,21.8165,45.7692,130.3541,297.2796,43.1908,35.6845,15.4124
Mango,44.5187,44.5558,209.0146,115.1354,24.9205,28.864,7.1931
Mango,30.0685,69.2017,185.64,189.3146,55.2989,40.0686,22.1575
Mango,5.435,18.4067,168.5167,233.7274,68.6928,13.1849,9.0571
Mango,15.2798,76.2062,34.3321,117.7935,14.0344,65.8171,9.237
Mango,11.7247,13.8598,158.1992,48.5442,36.246,47.0619,17.0581
Mango,12.2007,27.1531,184.1453,130.1288,82.848,39.9664,33.1114
Mango,33.0228,69.7729,137.8082,231.5663,56.822,33.7265,19.1641
Mango,24.2131,18.8491,214.367,234.2288,13.1841,22.0851,2.9117
Mango,-3.0954,97.4658,67.2006,69.1616,35.3756,37.8024,13.3728
Mango,38.8724,88.1557,58.8726,52.4897,67.5227,50.692,34.2286
Mango,9.8398,66.3672,208.8272,276.1682,27.9424,26.4928,7.4027
Mango,44.8537,83.7152,150.4702,13.1997,84.4652,44.3004,37.4184
Mango,42.7095,89.8822,1.3459,220.4215,70.8918,24.6366,17.4653
Mango,42.0265,33.3528,85.3984,13.9264,52.4241,51.3237,26.906
Mango,35.5564,86.447,206.0276,251.37,92.4061,13.9211,12.864
Mango,6.0307,27.5314,7.5294,271.6244,45.2621,25.6565,11.6127
Mango,21.6316,47.2008,1.7763,89.2257,31.1566,78.1165,24.3384
Mango,6.2151,60.2434,68.221,22.1807,69.5263,74.5517,51.833
Mango,7.9838,74.2502,219.446,144.2054,61.5966,39.2689,24.1883
Mango,25.5476,12.7127,216.4531,89.5389,40.1723,38.9522,15.648
Mango,-2.9583,36.1458,124.9841,125.1408,40.9298,31.7531,12.9965
Mango,43.4729,64.7667,133.2236,199.4956,45.8389,28.8669,13.2323
Mango,40.9337,42.1632,80.3499,62.9478,36.2025,50.091,18.1342
Mango,14.0384,79.7523,59.2531,107.0855,73.9217,62.1669,45.9548
Mango,20.7711,68.6487,195.838,234.7687,68.6223,43.868,30.1032
Mango,18.306,31.0961,26.4045,193.1286,49.67,52.4336,26.0438
Mango,39.11,23.1336,117.4777,97.8826,45.8069,34.5542,15.8282
Mango,29.4301,66.6142,152.6209,199.2905,42.8546,43.2735,18.5447
Mango,8.9056,50.5421,25.7796,229.5939,35.5121,45.4563,16.1425
Mango,17.3421,25.2061,125.1861,177.7457,17.7127,42.7368,7.5698
Mango,16.4483,39.3737,139.0276,71.849,34.1384,63.5252,21.6865
Mango,42.9668,37.2742,178.4566,0.0736,38.9081,46.7894,18.2049
Mango,3.7655,19.7319,57.1258,240.8547,59.2916,19.6863,11.6723
Mango,-0.5212,59.2218,71.1053,246.7901,79.641,32.2786,25.707
Mango,39.0309,78.7284,137.1156,209.2814,45.6132,25.4372,11.6027
Mango,39.8343,61.792,235.9672,22.9743,95.0281,52.9793,50.3452
Mango,38.587,84.3662,52.9809,175.5667,84.4615,34.9391,29.5101
Mango,20.5488,21.4812,236.631,246.3062,98.6322,24.2056,23.8745
Mango,27.9872,49.2051,171.7279,116.9005,88.8583,53.7446,47.7565
Mango,23.1682,64.8474,198.4336,59.4002,65.5053,68.9898,45.192
Mango,-1.5276,70.8401,22.4243,176.2882,63.8631,40.5096,25.8707
Mango,24.7917,72.6208,72.8004,247.892,21.6574,44.9317,9.731
Mango,-4.3193,75.6069,14.799,14.661,75.0159,59.6303,44.7323
Mango,11.2494,68.6287,89.7997,179.0854,64.0186,51.1381,32.7379
Mango,41.6146,18.4805,235.5282,192.9521,55.6239,5.5176,3.0691
Mango,10.2023,72.5775,26.1603,180.7101,72.3958,52.7546,38.1921
Mango,41.9913,75.2304,135.4071,195.0101,49.9643,25.9111,12.9463
Mango,7.5067,99.4132,2.4509,189.4126,57.1474,36.6935,20.9694
Mango,10.7281,72.4026,171.3312,39.1212,45.8517,63.0978,28.9314
Mango,26.4204,71.8147,48.1291,70.481,74.5634,71.9657,53.6601
Mango,33.0813,56.3332,31.9707,185.6982,88.895,52.0566,46.2757
Mango,20.0694,88.1131,81.5473,5.3079,85.676,78.5402,67.2902
Mango,39.1058,99.7151,185.2796,190.4234,80.7423,13.8296,11.1664
Mango,-2.988,80.114,26.4805,199.616,11.2409,30.2966,3.4056
Mango,41.1097,65.125,55.9315,71.7524,92.0692,56.8684,52.3583
Mango,4.8154,17.1059,3.023,179.4398,34.7388,33.1736,11.5241
Mango,39.2119,75.4065,232.4512,160.227,89.9177,26.6123,23.9291
Mango,15.0432,73.7705,142.5228,78.2075,27.7271,64.0336,17.7547
Mango,36.6379,79.8011,173.056,138.8922,49.5681,35.4557,17.5747
Mango,28.5833,21.21,156.6806,272.8874,77.4459,16.8375,13.04
Mango,3.7971,68.8359,35.5031,127.9808,67.6251,54.1012,36.586
Mango,40.9024,36.6152,143.1906,188.9533,47.433,23.4265,11.1119
Mango,7.2759,78.4244,32.4083,10.6052,71.0761,71.3354,50.7024
Mango,7.207,31.6337,96.8955,23.34,59.4055,59.2126,35.1755
Mango,35.7089,71.5581,136.9822,24.3924,34.8163,60.7528,21.1519
Mango,0.2937,36.5494,134.5726,233.4722,68.1697,18.8404,12.8435
Mango,6.1018,10.8095,29.4585,105.0771,28.3822,40.6087,11.5256
Mango,20.1839,67.0022,9.2302,68.2835,72.4589,85.2973,61.8055
Mango,36.5239,20.1942,191.778,224.1974,10.28,11.2966,1.1613
Mango,2.3742,69.3362,174.4955,50.988,59.3895,52.5731,31.2229
Mango,22.3834,93.3049,20.5547,73.9478,46.0961,67.7509,31.2305
Mango,30.562,97.2321,31.4523,129.2794,37.2793,46.8014,17.4473
Mango,38.0298,31.2331,214.3275,99.4314,56.4137,31.9199,18.0072
Mango,41.7783,82.8328,184.8218,175.6177,68.078,21.3213,14.5151
Mango,34.232,41.8198,239.0823,101.3522,96.8781,39.5021,38.2689
Mango,27.6414,91.0411,61.703,117.8855,84.9758,52.6907,44.7743
Mango,16.681,80.8741,117.5849,258.866,74.5435,37.3435,27.8371
Mango,0.6055,16.653,57.5138,265.3594,53.107,10.6481,5.6549
Mango,30.4869,46.6423,149.8492,248.3134,45.293,31.502,14.2682
Mango,44.6369,40.3586,28.584,259.4493,12.9277,19.411,2.5094
Mango,31.838,80.6663,31.4111,170.9186,42.3187,47.3105,20.0212
Mango,-4.1644,46.9257,18.1812,193.87,86.3539,33.9305,29.3004
Mango,19.813,71.613,166.7671,167.1519,44.5622,55.555,24.7565
Mango,25.7323,64.2192,119.0833,235.6764,51.5426,46.1335,23.7784
Mango,29.4837,97.8075,148.6378,165.3001,34.4651,33.0298,11.3837
Mango,30.9863,94.4006,211.153,33.3231,34.6719,47.7254,16.5473
Mango,22.9054,48.493,177.9385,242.874,15.5685,40.0938,6.242
Mango,6.168,75.122,111.3518,228.1756,65.2424,32.7061,21.3382
Mango,42.11,84.6514,236.2611,246.0902,50.3262,5.3278,2.6813
Mango,29.8333,90.8997,110.0452,57.1288,64.5365,55.3772,35.7385
Mango,6.842,16.1321,27.8757,81.4851,59.2198,47.8236,28.3211
Mango,11.1161,37.1871,238.2445,88.7255,81.896,45.5645,37.3155
Mango,41.0964,38.8207,6.4542,152.4242,77.5911,40.7147,31.591
Mango,39.3743,49.1001,132.4222,40.1631,79.4308,54.6827,43.4349
Mango,15.2573,25.2338,74.8738,115.6145,54.9315,53.5936,29.4398
Mango,-3.0846,54.6585,121.349,54.6474,41.8493,51.7227,21.6456
Mango,-2.5751,69.6893,134.5324,79.4288,94.0093,45.3883,42.6692
Mango,9.1959,54.7628,58.3829,211.9163,14.8843,47.9584,7.1383
Mango,26.4561,69.9214,134.0892,256.4433,23.7359,38.0983,9.043
Mango,24.2097,15.9797,181.6986,6.8718,47.7639,57.3715,27.4029
Mango,26.6914,88.8389,64.6959,169.7691,65.2562,46.9099,30.6116
Mango,30.8641,94.5162,92.6388,10.8179,10.738,60.6711,6.5149
Mango,-4.0484,65.6117,65.11,25.5748,74.7391,59.2911,44.3136
Mango,0.2543,89.3252,197.1138,211.5252,60.2854,14.1447,8.5272
Mango,12.9742,21.8301,174.2708,220.6824,53.6232,25.4401,13.6418
Mango,2.743,81.7704,209.2159,244.1942,48.1146,15.04,7.2364
Mango,-1.234,20.7233,41.6419,142.2725,56.7538,30.2086,17.1446
Mango,27.0482,46.7209,18.5855,257.9422,24.5607,44.7244,10.9846
Mango,35.7668,39.1437,29.5327,50.0515,19.7841,60.7813,12.025
Mango,32.6313,62.7033,39.4834,74.9149,36.0674,69.0949,24.9207
Mango,35.852,37.1363,128.4068,40.3506,73.8554,53.2206,39.3063
Mango,28.2928,67.3582,233.048,239.2612,62.9459,31.8365,20.0398
Mango,31.7673,43.0649,86.3793,68.6025,53.2111,60.211,32.0389
Mango,8.5889,87.4711,230.0835,46.6534,61.4369,47.1665,28.9776
Mango,44.6504,67.0495,10.13,186.9332,60.3332,38.0444,22.9534
Mango,4.1583,29.3768,222.5225,23.1246,37.6338,44.4079,16.7124
Mango,5.7247,40.2516,44.2955,13.4701,18.771,67.4313,12.6576
Mango,9.4461,86.2679,219.0815,32.0153,90.7104,51.8726,47.0538
Mango,43.7666,44.7832,14.4384,0.0723,63.992,62.7057,40.1267
Mango,44.4144,58.2219,227.6244,209.097,72.7973,20.2391,14.7335
Mango,34.7447,68.4048,48.9908,168.6706,51.7598,48.8841,25.3023
Mango,26.4529,41.3029,73.3487,62.9625,78.0833,67.5957,52.7809
Mango,21.0031,36.4581,118.3352,69.9015,62.6048,67.0732,41.991
Mango,43.531,52.7729,91.9923,243.2906,14.8421,24.2962,3.6061
Mango,29.7811,29.3393,160.5392,150.546,90.1087,37.5072,33.7973
Mango,42.2365,35.579,233.9791,209.5585,37.4983,10.9536,4.1074
Mango,10.8275,15.5871,145.9359,135.8266,22.4102,34.7377,7.7848
Mango,11.6887,37.3573,173.435,71.3154,17.9237,54.133,9.7026
Mango,37.7362,38.8634,22.0333,291.1208,74.8396,22.7174,17.0016
Mango,2.4927,96.565,151.0472,169.6943,73.3572,23.1709,16.9975
Mango,42.2964,63.0756,109.4701,39.2946,73.0146,57.0547,41.6583
Mango,20.3737,80.8644,212.702,121.827,92.4177,53.8291,49.7477
Mango,41.3207,14.084,93.7825,98.8012,41.4049,29.1344,12.063
Mango,11.8396,19.5883,163.3895,64.2262,60.502,47.2966,28.6154
Mango,30.7979,83.3083,55.5287,280.032,65.7546,28.9412,19.0302
Mango,19.1438,66.1195,62.99,264.276,98.1534,51.2322,50.2861
Mango,26.3402,27.1884,90.8933,59.7441,38.1112,59.7529,22.7725
Mango,20.2186,46.4316,73.6712,105.6444,96.0698,71.2131,68.4143
Mango,43.3558,58.4805,61.677,228.6946,23.3861,31.975,7.4777
Mango,29.6053,85.9249,12.8708,62.5518,78.7601,65.0988,51.2719
Mango,7.5659,15.4371,200.9824,177.4695,66.9597,20.0987,13.458
Mango,40.4838,63.705,16.3681,209.9382,83.5206,40.7667,34.0486
Mango,9.7015,74.5332,213.0804,196.1917,12.5817,33.9,4.2652
Mango,13.5803,98.0103,30.9862,211.9226,17.0318,39.0239,6.6465
Mango,0.1062,82.6444,16.5976,212.0099,16.2726,31.6759,5.1545
Mango,39.9983,34.8605,135.5581,289.4418,63.3664,9.1713,5.8115
Mango,9.3056,73.8621,121.0836,103.9497,64.2642,54.9565,35.3174
Mango,7.9459,78.695,118.4051,263.5771,91.5494,27.1786,24.8818
Mango,41.0131,75.6762,138.3065,6.5421,52.0843,54.9003,28.5944
Mango,35.2763,83.813,69.6065,86.4609,16.1244,51.2242,8.2596
Mango,2.0539,91.3357,159.4449,14.5967,28.8576,47.8518,13.8089
Mango,33.4662,18.8587,121.0741,195.3612,10.7266,24.2798,2.6044
Mango,40.6517,19.4287,81.0037,30.2371,79.9043,43.9165,35.0912
Mango,-1.0744,81.676,198.5337,253.7121,83.4039,9.9332,8.2847
Mango,36.2607,32.7135,174.9253,193.9775,99.8146,23.7532,23.7092
Mango,22.371,15.2687,95.0729,8.6446,47.0975,65.8866,31.031
Mango,28.4599,46.1106,203.5807,214.4332,11.7369,34.452,4.0436
Mango,19.6427,83.7889,220.9417,258.6105,31.1257,31.2099,9.7143
Mango,29.8902,21.3909,129.311,198.3363,62.8992,28.7319,18.0721
Mango,-3.2951,70.4658,52.3736,9.1573,96.5749,61.2495,59.1516
Mango,33.1353,10.3254,219.8743,257.3759,19.3221,3.204,0.6191
Mango,-3.3328,19.8764,46.2856,219.7392,20.9416,15.2751,3.1988
Mango,17.765,41.5765,12.5732,113.5354,73.1583,70.0701,51.2621
Mango,2.5482,17.5242,79.2694,98.5891,70.0486,36.6901,25.7009
Mango,36.1787,86.1312,174.745,143.9461,32.5456,31.9485,10.3978
Mango,10.683,87.7663,221.6625,260.1305,83.183,18.1839,15.1259
Mango,17.7047,78.0014,153.3113,75.6178,21.5901,64.6374,13.9553
Mango,16.4375,31.8232,228.4894,30.2891,93.3168,58.8141,54.8834
Mango,33.6251,57.0922,23.0766,259.3909,28.0929,41.4412,11.642
Mango,19.0572,26.577,15.5201,7.887,17.3217,79.7325,13.811
Mango,34.4479,35.3151,145.4019,273.2991,40.557,17.693,7.1758
Mango,-1.3246,56.4405,231.9018,91.7236,26.9057,40.3201,10.8484
Mango,4.5797,76.1512,121.1504,152.4668,57.4247,40.858,23.4626
Mango,22.5767,18.5189,13.3121,39.6887,71.8162,69.1491,49.6603
Mango,42.3544,36.7027,53.8713,270.6765,54.1829,16.6149,9.0024
Mango,-1.2621,93.3959,59.5055,224.9509,69.4547,19.2844,13.3939
Mango,-2.8458,48.6211,81.7479,277.2467,42.8428,18.7688,8.0411
Mango,2.8275,94.4983,11.4212,204.9687,12.513,30.4849,3.8146
Mango,27.0577,99.226,217.2694,55.4081,97.6658,46.225,45.146
Mango,14.9496,57.3994,124.2198,92.4801,83.7472,68.8297,57.6429
Mango,36.2776,35.924,161.3525,146.0546,16.6077,33.6125,5.5823
Mango,-1.4033,81.1699,17.0543,182.1775,50.4259,35.0401,17.6693
Mango,4.8207,24.338,13.9336,277.9378,67.1517,21.1485,14.2016
Mango,10.0013,32.6842,141.1658,115.1854,27.1535,45.7726,12.4289
Mango,26.3365,80.6392,213.0637,210.9216,62.019,33.3933,20.7102
Mango,29.2586,49.0281,127.3072,288.3027,58.0284,29.9737,17.3933
Mango,1.2102,28.1384,210.7988,45.7122,28.7439,37.8007,10.8654
Mango,42.1902,68.6013,194.8269,258.8129,22.7089,14.663,3.3298
Mango,12.0522,75.9486,19.1291,126.2118,78.3066,62.0263,48.5707
Mango,30.6584,21.2564,49.2678,219.7265,39.0328,30.9377,12.0758
Mango,21.2104,34.9282,158.1928,88.0615,31.9636,60.147,19.2252
Mango,6.1379,29.9149,106.9968,100.1953,76.4091,44.7339,34.1808
Mango,37.3114,44.1869,70.4773,8.14,76.2462,64.4606,49.1487
Mango,35.9119,78.71,101.0535,291.4212,34.8761,19.7532,6.8892
Mango,14.8036,74.2337,107.4027,244.0358,88.5312,41.4499,36.696
Mango,24.4304,69.6272,218.622,28.1754,71.9425,68.1539,49.0316
Mango,7.8913,10.5657,25.7265,299.8526,41.1188,13.7164,5.64
Mango,29.4926,22.7929,67.8556,181.5074,48.4741,37.3508,18.1054
Mango,10.4513,30.0968,129.478,256.1186,75.4039,24.814,18.7107
Mango,37.2039,34.476,167.8906,19.9982,29.0425,50.1623,14.5684
Mango,5.8693,23.1784,151.7223,116.8354,52.1885,34.9692,18.2499
Mango,-4.2598,46.9284,226.0526,200.8953,68.8203,16.1339,11.1034
Mango,8.4254,16.7663,191.1505,31.9301,58.5549,44.412,26.0054
Mango,4.5526,77.502,134.1414,146.6709,64.7496,39.9802,25.887
Mango,20.4143,80.8949,52.3092,132.8034,59.1591,64.9501,38.4239
Mango,5.1852,61.684,108.7589,64.8121,27.9305,62.9577,17.5844
