crop_type,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Orange,12.6982,87.6414,84.9985,185.2338,40.1948,32.5058,13.0656
Orange,10.4987,63.0103,152.489,39.8739,56.1859,68.6591,38.5767
Orange,13.8143,53.0818,152.6059,21.6437,91.8426,71.5143,65.6806
Orange,25.5817,11.5747,45.0553,248.335,41.5032,9.4226,3.9107
Orange,3.3877,44.4467,69.0796,127.4012,40.2286,43.092,17.3353
Orange,33.5681,67.6604,219.9257,155.4765,83.7781,37.2652,31.2201
Orange,23.7627,18.0773,44.8362,53.0088,38.6881,46.5924,18.0257
Orange,8.4578,51.3611,42.4843,18.4273,17.0163,73.3657,12.4841
Orange,20.0576,99.4092,115.6281,110.3328,26.285,38.6681,10.1639
Orange,43.1389,74.4885,23.0352,151.8439,95.392,36.8881,35.1884
Orange,-3.9754,59.2184,214.8157,229.6292,93.9964,21.2939,20.0155
Orange,4.9761,57.973,24.9356,150.3156,30.2331,57.1072,17.2653
Orange,17.419,13.9389,148.3572,234.7521,59.8152,8.6245,5.1588
Orange,26.922,96.1583,82.2079,34.6298,22.3631,48.0722,10.7505
Orange,5.6114,93.536,193.2212,19.1888,70.721,35.6541,25.215
Orange,41.5702,71.4164,141.9648,47.6583,26.6775,47.4921,12.6697
Orange,27.1286,18.911,93.8052,231.6036,14.4811,12.9335,1.8729
Orange,38.8716,28.7051,236.1456,227.7991,84.2407,0.0,0.0
Orange,11.4659,26.5519,16.8292,42.4103,39.286,52.8013,20.7435
Orange,36.4477,56.7621,139.0909,9.2966,19.767,66.4716,13.1395
Orange,13.911,28.7023,237.5068,205.5846,85.0514,15.2959,13.0094
Orange,7.6376,72.6221,166.1377,256.5845,78.6158,23.2628,18.2882
Orange,40.5828,59.0707,177.8049,226.2323,71.5383,28.3633,20.2906
Orange,-0.3891,11.5892,8.6698,60.8397,92.0124,24.1828,22.2512
Orange,42.1444,76.9652,6.1058,175.1304,54.0303,33.6145,18.162
Orange,17.9258,26.9946,9.6303,227.2097,21.5251,33.1616,7.1381
Orange,44.6313,84.2397,238.022,76.7486,15.5212,20.5359,3.1874
Orange,21.9797,41.9541,235.1052,158.3162,38.6597,39.0251,15.087
Orange,32.8744,40.4758,80.9476,94.3381,17.8148,47.6398,8.4869
Orange,-4.6464,11.0636,70.5447,67.6726,58.1958,13.0516,7.5955
Orange,19.8333,98.8956,35.8841,290.8768,11.3049,18.3084,2.0697
Orange,31.8727,65.0804,79.6645,273.7746,49.9387,34.9284,17.4428
Orange,34.1414,48.0457,89.4658,133.7003,26.0614,46.4733,12.1116
Orange,2.9024,18.6959,179.8396,41.0334,43.1441,23.4768,10.1289
Orange,15.9485,72.9233,208.0442,218.3722,70.7531,34.513,24.419
Orange,15.9536,35.4457,179.4697,76.7103,41.5867,47.586,19.7895
Orange,0.182,98.9453,155.5075,50.5553,40.7206,23.1256,9.4169
Orange,17.1523,95.5493,184.0501,114.4587,99.1676,32.9804,32.7058
Orange,35.3546,76.1767,177.5009,158.9549,74.6933,30.5075,22.7871
Orange,10.009,97.3965,114.7042,29.2321,56.2476,41.792,23.507
Orange,16.6287,19.507,81.2685,171.5239,62.1438,27.6179,17.1628
Orange,43.0479,35.1924,68.5846,4.6045,65.8164,46.143,30.3697
Orange,-3.4146,32.7919,163.366,267.5607,12.2118,0.0,0.0
Orange,24.5761,16.4811,230.2737,276.2225,17.2238,0.0,0.0
Orange,32.1718,97.5004,139.8721,219.9212,68.427,8.6827,5.9413
Orange,33.0441,15.3977,219.0938,139.9648,42.8022,6.9871,2.9906
Orange,30.7969,87.102,4.4008,76.4689,14.99,51.9092,7.7812
Orange,31.3226,79.1345,190.8785,223.2336,36.7762,21.5688,7.9322
Orange,-2.0494,43.828,205.011,279.5392,21.7255,2.8592,0.6212
Orange,21.7068,11.6927,151.8075,47.5601,92.4682,35.3673,32.7035
Orange,34.1485,10.5486,224.2406,139.7466,28.2633,1.0292,0.2909
Orange,-0.2967,28.3594,141.9892,94.5785,22.9322,23.6512,5.4237
Orange,-4.3975,54.4489,58.4883,107.0225,66.3552,47.4343,31.4751
Orange,35.7281,51.2119,52.5564,121.7273,56.9721,52.3262,29.8113
Orange,30.6147,62.6763,133.8449,285.5389,61.8339,32.3767,20.0198
Orange,15.6103,79.4763,217.6497,77.5912,49.2353,48.592,23.9244
Orange,42.0198,43.9619,18.2959,147.8028,52.0452,37.7098,19.6262
Orange,33.3299,24.4327,145.4493,285.4462,80.0918,0.0,0.0
Orange,43.393,82.0044,184.983,142.8171,29.793,18.2425,5.435
Orange,41.4658,39.9422,28.5811,259.0799,45.6876,17.1871,7.8524
Orange,19.0647,35.8194,28.908,17.6294,96.2043,72.2515,69.5091
Orange,32.7354,78.7881,88.5046,285.9091,27.0987,19.115,5.1799
Orange,28.4596,94.0725,66.4576,56.2593,36.4396,46.2737,16.862
Orange,35.5723,92.3465,48.3971,293.9805,27.241,5.7898,1.5772
Orange,34.3844,22.3698,48.4879,52.6731,11.8446,38.53,4.5637
Orange,2.6616,55.2842,32.2299,133.3098,34.2847,54.1087,18.551
Orange,6.6868,18.3583,146.9941,92.5843,14.1821,22.2308,3.1528
Orange,8.2866,96.4878,165.462,129.9694,23.9217,21.5438,5.1536
Orange,35.9249,29.3705,169.0018,75.1574,42.6414,30.1223,12.8446
Orange,35.5371,27.7687,128.2326,289.5952,11.8649,0.2031,0.0241
Orange,19.7668,89.9997,228.7446,91.7175,77.7661,40.6865,31.6403
Orange,24.0416,97.1065,211.4473,195.9825,81.603,15.8452,12.9301
Orange,36.3461,72.7869,229.8738,41.2342,47.0272,45.936,21.6024
Orange,10.6297,20.8905,93.9221,247.3162,98.6199,9.8828,9.7465
Orange,-2.4911,53.727,210.7902,162.7524,71.1095,28.3381,20.151
Orange,19.1298,83.4945,183.3271,293.8338,76.935,19.1566,14.7381
Orange,40.6859,61.5229,82.2535,127.0207,27.307,50.2415,13.7195
Orange,34.5234,21.9335,26.4758,58.6344,85.3694,38.8512,33.167
Orange,13.3309,25.4699,164.1465,103.8057,95.0542,32.8843,31.2579
Orange,-1.7614,87.7728,33.6121,221.0897,31.2679,15.2145,4.7573
Orange,26.846,57.4326,71.2124,197.732,71.7818,54.802,39.3379
Orange,36.7245,73.5253,120.5871,233.5042,77.2247,24.7576,19.119
Orange,28.2474,43.5756,163.4919,22.0411,37.4652,59.7604,22.3894
Orange,16.2537,57.9237,222.3684,174.1106,52.7508,50.1044,26.4305
Orange,1.1677,97.9393,142.7844,279.6506,18.7785,0.0,0.0
Orange,40.5387,39.6733,161.4677,32.3706,25.5785,41.3404,10.5743
Orange,8.7979,70.731,75.0933,28.3006,15.5413,67.7673,10.5319
Orange,6.2144,25.5255,165.2629,214.9813,60.4149,8.3405,5.0389
Orange,35.7988,20.9566,105.6318,94.5547,66.2737,24.8485,16.468
Orange,44.061,80.5276,205.8066,197.5738,92.4508,8.9575,8.2812
Orange,28.008,85.9697,94.7957,163.6154,58.7966,35.6925,20.986
Orange,26.2405,70.1481,112.917,295.82,33.455,30.5958,10.2358
Orange,10.9715,24.2376,104.3885,266.7169,15.3526,9.5239,1.4622
Orange,-3.9793,31.6529,194.8584,203.4218,89.6458,2.0084,1.8005
Orange,4.5899,92.0058,228.9341,78.5024,53.0972,24.1536,12.8249
Orange,24.2215,35.9834,79.219,78.5724,76.359,55.618,42.4693
Orange,2.5658,83.6974,114.5317,264.6731,11.3184,10.6312,1.2033
Orange,39.1918,35.7344,169.7164,175.6023,53.9325,17.1323,9.2399
Orange,4.4072,94.5516,214.9962,236.7845,39.315,0.0,0.0
Orange,21.1052,92.3008,118.9945,134.9593,12.7298,39.9501,5.0856
Orange,20.6007,13.8937,27.0255,30.9221,79.8106,51.0432,40.7379
Orange,25.1973,79.3373,89.1125,99.8059,56.1611,54.7796,30.7648
Orange,11.3717,25.2516,132.5365,48.3448,39.9862,41.3806,16.5466
Orange,38.6767,29.3744,100.7884,234.5498,82.5219,8.6471,7.1357
Orange,17.2151,51.3861,45.5868,210.1536,50.2231,54.0141,27.1275
Orange,30.0077,61.8686,9.8405,26.5239,10.3148,82.544,8.5143
Orange,26.7955,39.322,165.2907,186.4156,95.0003,32.7291,31.0927
Orange,0.8578,61.7845,238.2642,262.2407,33.0114,18.9403,6.2525
Orange,26.132,25.3593,220.6904,209.2093,84.7518,13.0415,11.0529
Orange,22.5351,12.0104,164.3017,153.3336,83.4774,17.8765,14.9229
Orange,39.9302,61.4102,202.1256,93.559,24.6137,46.6037,11.4709
Orange,39.0438,56.5674,62.1189,266.129,52.6602,31.0736,16.3634
Orange,2.5477,72.0689,149.7618,126.8415,13.6179,38.9334,5.3019
Orange,-0.9157,68.484,15.4844,256.6181,41.9097,29.6256,12.416
Orange,9.7296,90.7738,170.017,234.9,75.7881,12.1698,9.2233
Orange,44.3306,51.3522,232.7995,244.8681,31.3363,10.0991,3.1647
Orange,-3.9213,10.7533,206.7306,296.9393,20.5415,0.0,0.0
Orange,28.6446,66.7587,128.7314,224.6276,55.6411,40.4154,22.4876
Orange,25.4257,70.7619,189.5089,10.2123,58.3288,67.6535,39.4614
Orange,27.3289,56.9345,226.5918,61.6302,70.8246,61.8074,43.7749
Orange,5.9143,72.0374,52.6282,10.5585,78.3224,67.878,53.1637
Orange,6.3359,39.1225,190.5888,56.9741,72.6229,42.3865,30.7823
Orange,16.5321,23.3927,65.4934,18.4319,86.0871,55.2345,47.5498
Orange,-0.2071,69.8098,210.5904,150.4851,30.0616,29.5233,8.8752
Orange,-1.2693,32.0668,24.5067,8.4619,61.279,48.234,29.5573
Orange,-0.582,51.0684,43.5942,141.7737,42.4086,44.5678,18.9006
Orange,23.649,54.246,173.2273,269.6523,96.5901,36.5016,35.2569
Orange,14.8871,52.948,42.7718,224.5728,49.6252,50.9213,25.2698
Orange,9.6808,63.8604,38.775,283.1868,96.3743,39.5945,38.1589
Orange,10.791,12.6508,133.7566,67.994,79.2159,26.3562,20.8783
Orange,5.3642,99.0714,200.5619,159.3257,74.6617,8.7925,6.5646
Orange,15.5753,74.4679,65.1637,95.5738,54.2407,62.5625,33.9343
Orange,5.1529,48.2849,202.032,148.1459,49.904,34.7402,17.3367
Orange,29.9023,27.2197,194.1009,167.1227,57.3893,19.0087,10.909
Orange,1.1966,17.216,139.4062,10.8558,36.427,28.0298,10.2104
Orange,42.4121,70.4971,155.5285,69.9768,91.4059,42.9605,39.2684
Orange,-0.5091,38.526,10.6654,211.4318,81.4898,25.5454,20.8169
Orange,42.173,30.6531,88.7454,231.8784,82.1256,7.316,6.0083
Orange,36.6647,44.1959,63.9514,170.8354,48.9838,36.7037,17.9789
Orange,29.0356,63.3631,36.8509,81.2487,16.398,71.8987,11.7899
Orange,40.6151,70.4535,94.1286,121.5252,71.477,42.1562,30.132
Orange,1.9609,68.0653,85.8221,28.811,43.6972,61.7108,26.9659
Orange,3.8157,87.6939,175.2051,285.9539,88.3387,0.3633,0.3209
Orange,7.6076,29.6882,143.945,260.6032,80.2305,8.4817,6.8049
Orange,7.2406,67.3072,219.2309,19.6807,23.0795,58.8976,13.5933
Orange,10.5424,19.1003,35.7524,49.9472,64.1544,42.4346,27.2237
Orange,23.7815,59.3141,15.2799,174.3283,72.2993,67.8514,49.056
Orange,-3.5914,62.5563,128.7713,69.729,61.1324,50.9878,31.1701
Orange,14.1136,29.4614,1.2455,280.3202,56.2638,23.8925,13.4429
Orange,7.3193,45.2524,189.2648,226.6772,30.5077,23.6356,7.2107
Orange,25.3315,84.4474,121.9275,81.9875,31.2316,50.0804,15.6409
Orange,44.2585,23.3568,117.6477,1.8304,79.1207,30.6504,24.2509
Orange,20.8827,49.1056,87.6365,239.8342,11.6821,46.2379,5.4016
Orange,16.2843,93.946,90.6187,127.2269,80.1019,39.0278,31.262
Orange,13.4122,55.3698,104.0409,192.7133,57.4119,51.3559,29.4844
Orange,34.2475,75.262,4.8317,86.0924,94.26,57.2916,54.003
Orange,-1.401,84.4179,20.9674,42.862,99.7589,46.3761,46.2643
Orange,42.9885,28.3397,121.7065,202.5935,69.7136,6.0928,4.2475
Orange,15.8959,29.6396,36.8792,135.0974,47.1031,44.9461,21.171
Orange,10.685,78.2732,187.1243,70.5509,52.7577,47.7551,25.1945
Orange,43.7034,77.7976,66.602,41.2884,28.3794,46.387,13.1643
Orange,41.7939,15.4165,24.398,174.1439,18.9311,7.8281,1.4819
Orange,27.0967,39.0248,57.2152,217.665,62.0887,36.089,22.4072
Orange,-4.0746,45.8679,86.3465,85.1661,82.4946,41.1164,33.9188
Orange,32.4267,84.6136,9.4407,220.5428,33.559,30.3416,10.1823
Orange,11.7779,47.9676,34.8605,54.9367,47.7688,69.0972,33.0069
Orange,14.414,93.3336,78.3994,101.5247,59.9296,42.3545,25.3829
Orange,2.9371,99.6947,75.2048,223.4647,91.7108,5.9695,5.4747
Orange,21.1729,80.2654,192.2924,198.0431,22.4768,35.3811,7.9526
Orange,32.2276,69.9748,202.5381,81.1571,31.3195,49.1957,15.4078
Orange,8.6506,45.2707,47.227,36.6405,92.6677,64.985,60.2202
Orange,41.9366,16.0336,30.6216,12.742,13.5582,31.9389,4.3303
Orange,4.7368,61.5825,152.5648,251.3746,69.0504,31.8749,22.0098
Orange,-1.6869,42.5534,193.305,22.5426,67.5573,41.5967,28.1016
Orange,27.2182,41.5808,231.3298,34.4535,44.4929,51.8083,23.051
Orange,37.4659,71.8938,2.6243,71.3132,52.1348,59.1761,30.8514
Orange,42.6566,51.7275,99.8691,133.7009,86.9426,39.5878,34.4187
Orange,33.3586,77.6884,176.4231,236.9361,24.8484,19.7317,4.903
Orange,4.9825,45.8356,199.0257,74.2441,30.8411,43.6741,13.4696
Orange,43.8831,23.5777,15.8863,163.0525,56.1115,15.2198,8.5401
Orange,40.9718,51.5213,163.6669,27.1118,46.8771,52.1401,24.4417
Orange,3.1584,95.5911,70.0564,139.3533,61.6935,22.9347,14.1492
Orange,22.9393,82.1372,18.8287,53.2917,92.8755,67.3432,62.5454
Orange,22.7759,28.5174,117.8955,63.3575,92.5392,49.677,45.9707
Orange,17.1267,45.217,38.7986,110.0485,30.7017,63.9236,19.6256
Orange,44.2141,93.5013,177.1448,228.4043,37.193,0.0,0.0
Orange,-2.0189,21.1329,178.1616,223.1959,24.5862,0.0,0.0
Orange,26.3604,32.8555,202.2542,124.4919,93.5011,33.7194,31.528
Orange,5.2652,33.6,91.2389,35.6013,45.8078,47.3924,21.7094
Orange,21.3666,61.384,4.181,84.2075,50.4735,84.2856,42.5419
Orange,33.987,46.966,63.0769,151.6067,82.2377,45.0965,37.0863
Orange,7.3363,17.1884,112.807,260.8235,56.1676,0.0,0.0
Orange,14.668,66.6263,166.8687,290.4764,20.778,31.2501,6.4931
Orange,42.5384,18.917,92.3077,191.2413,49.4064,2.1623,1.0683
Orange,33.074,64.5773,129.1156,105.2059,66.7472,55.3888,36.9705
Orange,23.6362,55.6308,126.299,208.036,74.7288,50.7586,37.9313
Orange,6.0999,54.4302,40.4308,100.869,68.0817,61.3322,41.756
Orange,16.2653,16.0747,149.9088,187.642,20.7263,16.22,3.3618
Orange,33.7031,67.5298,105.9812,73.13,37.391,58.7018,21.9492
Orange,36.0272,48.8188,194.0926,80.0966,76.0208,44.7652,34.0309
Orange,7.2303,46.9996,166.0561,22.5677,89.2171,57.5833,51.3742
Orange,28.103,63.6806,27.6411,126.0423,14.2468,66.6565,9.4964
Orange,-0.2499,64.5623,117.8133,185.4524,13.8006,36.3762,5.0201
Orange,-3.8394,11.353,168.8962,236.6385,67.9064,0.0,0.0
Orange,22.4337,21.2703,21.7958,243.1046,59.3242,24.2569,14.3902
Orange,6.219,31.2866,190.4068,297.7333,23.9805,0.0,0.0
Orange,-1.0544,71.018,54.0591,26.3267,59.3462,58.6503,34.8067
Orange,31.4914,61.9067,121.2373,147.941,97.7039,53.7533,52.519
Orange,19.8987,78.1866,225.7941,156.4124,66.781,41.9953,28.0449
Orange,34.8139,76.6547,137.5489,241.36,50.4227,21.5076,10.8447
Orange,28.1972,86.7865,102.349,79.9076,84.4779,46.7012,39.4522
Orange,31.4902,43.9133,2.624,20.8117,29.154,69.5511,20.2769
Orange,10.368,41.0557,32.8859,94.1276,47.2894,55.605,26.2953
Orange,8.1638,84.7914,139.3007,295.1783,57.4991,9.2471,5.317
Orange,25.0437,31.3841,119.0242,269.8324,55.4086,18.7008,10.3619
Orange,5.0041,51.5055,87.9552,118.5741,92.8875,51.037,47.407
Orange,35.7706,27.4893,221.6486,262.8816,36.3401,0.0,0.0
Orange,21.146,92.2457,80.4633,9.8263,15.0853,61.8073,9.3238
Orange,6.3495,46.7023,129.379,94.2612,92.4739,48.527,44.8748
Orange,26.2584,29.1238,136.9225,218.0436,29.5361,21.6669,6.3995
Orange,42.2518,72.2812,127.0649,66.4357,44.1125,44.3394,19.5592
Orange,-0.8953,32.018,115.1429,59.5173,57.7802,33.6924,19.4676
Orange,0.4673,94.9153,81.5582,258.5423,97.8292,1.7842,1.7455
Orange,37.192,43.0855,218.1945,184.7862,58.1742,20.6923,12.0376
Orange,0.4797,69.8177,108.742,296.7068,50.2969,16.4864,8.2921
Orange,-3.0312,41.072,127.2993,40.4009,62.5275,41.3864,25.8779
Orange,12.3965,82.6521,157.8982,106.8385,97.3727,42.5917,41.4727
Orange,18.3353,90.723,17.1698,93.364,83.615,55.1399,46.1052
Orange,23.4722,80.9127,187.7279,264.0397,25.2071,22.735,5.7308
Orange,20.365,86.3649,123.4892,76.589,82.2934,54.5026,44.852
Orange,40.6592,19.1693,158.0653,106.0383,85.6989,11.9762,10.2635
Orange,33.4334,93.1658,185.5109,42.8502,72.1625,34.1056,24.6115
Orange,44.1905,66.1871,209.9098,232.6203,69.151,16.1363,11.1584
Orange,18.8228,88.2296,94.7407,71.311,49.6789,55.0225,27.3346
Orange,-0.7835,71.5993,194.9317,20.4961,67.7526,48.0298,32.5414
Orange,42.7765,28.1663,62.862,130.5326,76.3817,21.6866,16.5646
Orange,-4.7943,64.86,158.8202,117.4374,21.0538,38.031,8.007
Orange,33.8048,18.1852,25.547,53.2828,33.1597,37.1452,12.3172
Orange,-3.4359,72.6151,5.7873,40.0793,27.4674,56.3921,15.4894
Orange,33.0607,46.8101,23.8874,268.9672,85.7091,31.5062,27.0037
Orange,41.8969,23.656,77.3324,20.3533,71.2002,33.9642,24.1826
Orange,14.463,98.1307,8.4316,29.7933,50.5701,54.4482,27.5345
Orange,7.0482,91.0976,151.6874,73.5142,84.345,34.6031,29.186
Orange,6.314,90.4189,76.6541,285.8518,74.5103,8.5582,6.3768
Orange,19.5859,80.9938,176.9939,25.6153,92.2234,62.6482,57.7763
Orange,3.5444,72.2783,11.9737,244.8044,16.9126,33.1698,5.6099
Orange,28.6462,68.9572,52.7917,267.6156,55.8242,38.0621,21.2478
Orange,13.4176,19.5484,98.5128,113.3603,73.6073,31.4679,23.1627
Orange,11.1555,91.051,92.4537,88.1683,28.6744,41.7036,11.9583
Orange,18.0643,89.3016,32.3087,203.2133,39.4414,38.4326,15.1583
Orange,22.1294,77.3067,238.5987,210.7904,47.7079,31.3752,14.9684
Orange,2.0965,93.4583,68.9811,233.9931,81.4893,9.5762,7.8036
Orange,30.3882,59.7775,173.3267,249.17,54.4219,37.1311,20.2075
Orange,39.1474,50.2878,53.5864,80.5186,54.3583,53.8322,29.2623
Orange,8.8993,97.1153,210.8064,206.0885,48.7799,6.6078,3.2233
Orange,4.0195,51.7718,93.6742,40.4717,30.573,61.4514,18.7876
Orange,33.0253,67.7192,216.3157,153.2194,93.0764,38.4368,35.7756
Orange,4.1771,43.5756,82.6985,183.8661,38.6021,33.617,12.9769
Orange,-2.9372,67.2694,3.0659,48.5196,61.0719,60.7034,37.0727
Orange,25.9622,74.8089,124.5679,22.952,23.3902,66.7054,15.6025
Orange,6.9876,66.219,126.4243,58.4239,49.0819,61.2117,30.0439
Orange,3.5905,56.3107,29.6404,126.1766,91.3423,57.3314,52.3679
Orange,44.0801,37.01,57.1563,266.3523,99.5919,8.2955,8.2616
Orange,9.5932,67.9461,188.2554,159.5743,42.5577,42.4045,18.0464
Orange,40.1722,91.7586,9.7846,224.5479,23.8591,14.7629,3.5223
Orange,3.9109,10.6221,117.9969,52.2434,38.3006,20.5857,7.8845
Orange,35.9489,22.0536,127.7675,31.7935,39.4518,33.3141,13.143
Orange,20.1009,20.7796,165.6022,71.8852,68.0058,40.5596,27.5829
Orange,-1.0703,93.0885,9.952,94.1641,54.6541,32.1223,17.5562
Orange,31.6803,69.6473,140.9695,164.4306,79.1614,42.527,33.665
Orange,39.6037,95.6609,1.7404,264.373,73.1173,6.5459,4.7862
Orange,3.1508,62.4532,64.3776,127.8278,32.6178,54.9337,17.9182
Orange,31.2795,51.556,120.4245,155.6395,80.583,47.013,37.8845
Orange,17.2526,81.3109,218.7962,1.3841,86.2716,60.0868,51.8378
Orange,32.6935,24.4848,31.255,9.9936,63.8551,50.074,31.9748
Orange,30.6964,44.3204,41.4601,25.1308,93.4901,67.0359,62.672
Orange,-3.67,51.9647,160.9508,209.6982,80.4653,22.4004,18.0246
Orange,3.9361,36.8613,90.5919,145.8574,63.5856,32.3788,20.5883
Orange,18.5514,43.4157,149.9977,57.8884,91.5549,62.7976,57.4943
Orange,41.6797,17.0295,239.3915,177.7798,64.0323,0.0,0.0
Orange,12.1037,27.8185,236.8623,163.3836,56.9072,18.8942,10.7521
Orange,26.4437,40.1947,85.5375,26.6398,42.0633,64.2482,27.0249
Orange,-4.3958,81.6301,121.4382,192.1238,89.4577,15.1639,13.5652
Orange,30.5563,26.4248,217.2209,230.1465,21.0454,6.2707,1.3197
Orange,25.1534,41.1976,23.0281,85.9663,52.6152,62.6719,32.975
Orange,30.7697,15.8428,109.1006,206.2467,58.3672,8.7468,5.1053
Orange,40.233,60.1394,91.241,59.9159,59.9274,61.3316,36.7544
Orange,2.3249,65.0126,71.477,227.0186,68.6701,36.2752,24.9102
Orange,8.0795,87.8965,238.6148,273.5323,55.5216,1.6616,0.9225
Orange,44.789,83.7204,176.3183,132.5601,33.1136,17.3942,5.7598
Orange,2.8142,35.684,93.9105,73.3866,87.125,40.6904,35.4515
Orange,31.0314,22.3258,199.1362,119.753,69.1773,20.0649,13.8804
Orange,31.2538,24.0475,118.0302,75.0232,87.2369,34.5677,30.1558
Orange,29.1497,97.2068,209.605,0.3718,34.8439,39.6251,13.8069
Orange,6.372,70.5903,64.6648,195.137,67.3351,41.0342,27.6304
Orange,5.7567,13.8314,54.4405,12.758,74.2756,36.5117,27.1193
Orange,28.3171,22.3101,60.1015,63.1172,44.5065,42.6547,18.9841
Orange,4.3125,53.722,129.6969,216.7349,83.102,34.2076,28.4272
Orange,28.0782,28.7046,70.6239,199.7175,10.2258,27.3406,2.7958
Orange,19.6264,82.3293,36.1616,21.9987,63.5428,73.2999,46.5768
Orange,14.3314,61.5895,238.7161,198.0164,65.2212,43.5343,28.3935
Orange,10.0116,65.1369,216.2035,279.1725,58.0459,25.2174,14.6377
Orange,42.3788,51.6543,152.768,22.3507,66.7044,52.2981,34.8851
Orange,20.4047,33.0456,214.0787,124.7065,25.0504,39.4637,9.8858
Orange,23.0626,63.0463,224.5756,218.8302,71.6303,43.0989,30.8719
Orange,42.4628,74.5273,162.5899,200.3169,40.221,19.1616,7.707
Orange,27.6939,43.3853,124.9645,67.9532,50.6848,56.3934,28.5829
Orange,42.8926,55.4449,211.7984,48.9202,39.9798,46.4366,18.5653
Orange,0.3183,85.5716,136.7035,235.2741,52.6543,9.1084,4.7959
Orange,37.332,23.3814,31.3053,286.8734,65.9412,2.4426,1.6107
Orange,11.7707,59.0702,88.6786,230.275,85.4509,48.4754,41.4227
Orange,35.5244,41.3571,107.5751,288.9613,53.5092,14.1944,7.5953
Orange,37.7818,73.2515,224.5532,181.4986,39.0901,23.3246,9.1176
Orange,8.5744,11.6929,158.5453,278.7297,53.9148,0.0,0.0
Orange,15.4415,70.3426,210.1913,207.1307,71.9923,37.7924,27.2077
Orange,31.3007,19.2608,182.0644,272.6654,41.2031,0.0,0.0
Orange,-0.0472,15.8291,75.0568,48.4767,47.2854,24.9182,11.7827
Orange,32.7767,75.2161,172.7714,244.6696,60.6556,21.729,13.1799
Orange,0.5236,67.6308,47.6766,59.0237,36.4608,59.0406,21.5267
Orange,40.7228,90.5442,98.5468,8.2287,28.8176,40.5971,11.6991
Orange,8.817,56.7689,193.656,155.2758,22.6353,46.0069,10.4138
Orange,23.78,57.7022,147.2511,95.4755,41.7349,67.6726,28.2431
Orange,0.8577,73.6316,198.2736,13.0594,14.3509,48.8542,7.011
Orange,8.4747,39.1058,61.8742,294.0913,62.5134,19.4537,12.1612
Orange,15.1978,13.3221,180.19,199.9398,25.8318,8.3013,2.1444
Orange,19.3524,30.7041,49.3555,270.5437,43.9655,28.3914,12.4824
Orange,-4.9966,31.4212,131.3277,299.7248,34.2301,0.0,0.0
Orange,39.4328,40.2093,104.6148,117.59,66.7351,34.8046,23.2269
Orange,-4.6163,94.9116,133.9977,76.4211,86.5311,19.3186,16.7166
Orange,33.6842,82.4359,33.3925,55.1653,66.9971,53.8089,36.0504
Orange,18.5289,94.2361,87.3335,154.5561,58.8254,37.3993,22.0003
Orange,21.194,99.8749,160.39,181.8242,70.2175,22.6944,15.9354
Orange,5.4133,49.0401,134.4889,141.7268,12.6992,42.0726,5.3429
Orange,25.3684,30.4366,132.2038,116.1756,21.056,39.485,8.314
Orange,21.8616,60.4004,123.0884,50.4818,18.5435,80.1726,14.8668
Orange,3.2118,89.3021,226.5885,132.5579,18.8377,17.1504,3.2307
Orange,6.906,51.9159,224.3622,25.5729,33.4435,56.5359,18.9076
Orange,-1.6548,55.4859,87.0746,259.5143,57.8847,26.2239,15.1796
Orange,-1.6858,22.0995,85.1029,14.0708,20.3213,33.1163,6.7297
Orange,-4.3112,47.841,133.6207,114.1938,94.1605,34.4958,32.4814
Orange,6.0237,44.8295,23.8499,30.0414,86.8831,64.5585,56.0904
Orange,28.9831,41.652,73.4186,232.4941,97.448,32.8578,32.0193
Orange,10.8108,89.8569,56.1773,93.8211,13.825,44.4533,6.1457
Orange,12.1367,15.3371,54.3901,33.9317,86.6262,41.7128,36.1343
Orange,1.5953,97.4932,153.6028,159.4474,82.3361,9.8055,8.0735
Orange,23.7735,10.7422,92.8597,274.8831,91.1895,2.8559,2.6042
Orange,12.1072,95.1035,41.9083,272.5935,57.515,15.4831,8.9051
Orange,28.8158,59.3243,213.1297,74.8953,80.91,61.4098,49.6866
Orange,32.073,73.2201,209.9215,215.8979,14.6158,25.6433,3.748
Orange,24.2346,26.842,207.1286,9.0853,16.829,47.5666,8.005
Orange,8.8035,68.879,94.388,39.5555,20.6679,66.2083,13.6839
Orange,20.4304,89.3762,14.6188,149.8417,92.331,49.4422,45.6505
Orange,7.5965,22.5532,26.5113,68.6269,15.5052,40.2391,6.2392
Orange,40.1456,21.4373,66.9755,239.4786,19.0135,1.8536,0.3524
Orange,33.3193,37.358,53.5728,279.3217,93.7369,18.7869,17.6103
Orange,19.6503,24.5553,209.8826,1.3,19.6653,50.7295,9.9761
Orange,43.2729,19.9581,236.7396,69.8747,88.2781,8.9418,7.8936
Orange,22.3378,71.0487,196.185,131.866,81.0344,52.0099,42.1459
Orange,11.4268,29.2444,175.4339,168.9238,13.6254,23.5161,3.2042
Orange,-0.2266,70.0313,141.6812,274.7708,11.9663,16.1724,1.9352
Orange,22.1873,87.5736,185.0081,267.565,58.095,17.8423,10.3655
Orange,38.0208,68.6822,227.341,191.151,99.7458,25.5031,25.4383
Orange,38.3359,20.743,144.7214,77.2164,89.0947,21.339,19.0119
Orange,25.2284,61.622,37.9526,234.9863,37.9023,54.5049,20.6586
